roll,fname,matricule,departmet,levels,sex,db1,c101,c102,c103,c104,c105,c106
11756,ACY 210,HIMS/02/13/0222,BANKING AND FINANCE,200,,2013/2014,13,Validated,,,,
11757,ACY 210,HIMS/02/13/0226,BANKING AND FINANCE,200,,2013/2014,19,Validated,,,,
11758,ACY 210,HIMS/02/13/0234,BANKING AND FINANCE,200,,2013/2014,21,Validated,,,,
11759,ACY 210,HIMS/02/13/0254,BANKING AND FINANCE,200,Not Eligible,2013/2014,,Not Eligible,,,,
11760,ACY 210,HIMS/02/13/0256,BANKING AND FINANCE,200,,2013/2014,19,Validated,,,,
11761,ACY 210,HIMS/02/13/0259,BANKING AND FINANCE,200,,2013/2014,17,Validated,,,,
11762,ACY 210,HIMS/02/13/0269,BANKING AND FINANCE,200,3,2013/2014,7,12,11.4,3,,
11763,ACY 210,HIMS/02/13/0270,BANKING AND FINANCE,200,,2013/2014,18,Validated,,,,
11764,ACY 210,HIMS/02/13/0274,BANKING AND FINANCE,200,3,2013/2014,10,,6,3,,
11765,ACY 210,HIMS/02/13/0277,BANKING AND FINANCE,200,3,2013/2014,8,20,16.8,3,,
11766,ACY 210,HIMS/02/13/0280,BANKING AND FINANCE,200,3,2013/2014,10,17,16.2,3,,
11767,ACY 210,HIMS/02/13/0289,BANKING AND FINANCE,200,Not Eligible,2013/2014,,Not Eligible,,,,
11768,ACY 210,HIMS/02/13/0298,BANKING AND FINANCE,200,3,2013/2014,9,,5.4,3,,
11769,ACY 210,HIMS/02/13/0303,BANKING AND FINANCE,200,,2013/2014,20,Validated,,,,
11770,ACY 210,HIMS/02/13/0322,BANKING AND FINANCE,200,,2013/2014,23,Validated,,,,
11771,ACY 210,HIMS/02/13/0325,BANKING AND FINANCE,200,,2013/2014,34,Validated,,,,
11772,ACY 210,HIMS/02/13/0340,BANKING AND FINANCE,200,Not Eligible,2013/2014,,Not Eligible,,,,
11773,ACY 210,HIMS/02/13/0342,BANKING AND FINANCE,200,Not Eligible,2013/2014,-,Not Eligible,,,,
11774,ACY 210,HIMS/02/13/0355,BANKING AND FINANCE,200,,2013/2014,13,Validated,,,,
11775,ACY 210,HIMS/02/13/0367,BANKING AND FINANCE,200,,2013/2014,14,Validated,,,,
11776,ACY 210,HIMS/02/13/0371,BANKING AND FINANCE,200,3,2013/2014,11,,6.6,3,,
11777,ACY 210,HIMS/02/13/0376,BANKING AND FINANCE,200,Not Eligible,2013/2014,,Not Eligible,,,,
11778,ACY 210,HIMS/02/13/0380,BANKING AND FINANCE,200,3,2013/2014,21,23,26.4,3,,
11779,ACY 210,HIMS/02/13/0394,BANKING AND FINANCE,200,3,2013/2014,11,24,21,3,,
11780,ACY 210,HIMS/02/13/0402,BANKING AND FINANCE,200,,2013/2014,13,Validated,,,,
11781,ACY 210,HIMS/02/13/0416,BANKING AND FINANCE,200,3,2013/2014,11,15,15.6,3,,
11782,ACY 210,HIMS/02/13/0418,BANKING AND FINANCE,200,,2013/2014,22,Validated,,,,
11783,ACY 210,HIMS/02/13/0420,BANKING AND FINANCE,200,3,2013/2014,11,23,20.4,3,,
11784,ACY 210,HIMS/02/13/0423,BANKING AND FINANCE,200,3,2013/2014,11,,6.6,3,,
11785,ACY 210,HIMS/02/13/0430,BANKING AND FINANCE,200,,2013/2014,15,Validated,,,,
11786,ACY 210,HIMS/02/13/0437,BANKING AND FINANCE,200,3,2013/2014,12,36,28.8,3,,
11787,ACY 210,HIMS/02/13/0446,BANKING AND FINANCE,200,,2013/2014,16,Validated,,,,
11788,ACY 210,HIMS/02/13/0472,BANKING AND FINANCE,200,3,2013/2014,11,22,19.8,3,,
11789,ACY 210,HIMS/02/13/0474,BANKING AND FINANCE,200,,2013/2014,12,Validated,,,,
11790,ACY 210,HIMS/02/13/0479,BANKING AND FINANCE,200,3,2013/2014,9,,5.4,3,,
11791,ACY 210,HIMS/02/13/0488,BANKING AND FINANCE,200,3,2013/2014,9,14,13.8,3,,
11792,ACY 210,HIMS/02/13/0504,BANKING AND FINANCE,200,,2013/2014,22,Validated,,,,
11793,ACY 210,HIMS/02/13/0511,BANKING AND FINANCE,200,Not Eligible,2013/2014,,Not Eligible,,,,
11794,ACY 210,HIMS/02/13/517,BANKING AND FINANCE,200,3,2013/2014,12,22,20.4,3,,
11795,ACY 210,HIMS/04/13/0180,BANKING AND FINANCE,200,,2013/2014,15,Validated,,,,
11796,ECN 203,HIMS/02/13/0016,BANKING AND FINANCE,200,3,2013/2014,13,,7.8,3,,
11797,ECN 203,HIMS/02/13/0019,BANKING AND FINANCE,200,3,2013/2014,4,20,14.4,3,,
11798,ECN 203,HIMS/02/13/0023,BANKING AND FINANCE,200,,2013/2014,23,Validated,,,,
11799,ECN 203,HIMS/02/13/0035,BANKING AND FINANCE,200,3,2013/2014,17,40,34.2,3,,
11800,ECN 203,HIMS/02/13/0038,BANKING AND FINANCE,200,,2013/2014,23,Validated,,,,
11801,ECN 203,HIMS/02/13/0041,BANKING AND FINANCE,200,,2013/2014,8,Validated,,,,
11802,ECN 203,HIMS/02/13/0045,BANKING AND FINANCE,200,3,2013/2014,12,45,34.2,3,,
11803,ECN 203,HIMS/02/13/0046,BANKING AND FINANCE,200,3,2013/2014,10,30,24,3,,
11804,ECN 203,HIMS/02/13/0056,BANKING AND FINANCE,200,,2013/2014,19,Validated,,,,
11805,ECN 203,HIMS/02/13/0058,BANKING AND FINANCE,200,3,2013/2014,8,63,42.6,3,,
11806,ECN 203,HIMS/02/13/0064,BANKING AND FINANCE,200,3,2013/2014,10,,6,3,,
11807,ECN 203,HIMS/02/13/0070,BANKING AND FINANCE,200,,2013/2014,10,Validated,,,,
11808,ECN 203,HIMS/02/13/0076,BANKING AND FINANCE,200,,2013/2014,16,Validated,,,,
11809,ECN 203,HIMS/02/13/0083,BANKING AND FINANCE,200,,2013/2014,14,Validated,,,,
11810,ECN 203,HIMS/02/13/0102,BANKING AND FINANCE,200,3,2013/2014,13,40,31.8,3,,
11811,ECN 203,HIMS/02/13/0103,BANKING AND FINANCE,200,,2013/2014,14,Validated,,,,
11812,ECN 203,HIMS/02/13/0113,BANKING AND FINANCE,200,3,2013/2014,16,43,35.4,3,,
11813,ECN 203,HIMS/02/13/0113,BANKING AND FINANCE,200,3,2013/2014,16,43,35.4,3,,
11814,ECN 203,HIMS/02/13/0120,BANKING AND FINANCE,200,,2013/2014,21,Validated,,,,
11815,ECN 203,HIMS/02/13/0121,BANKING AND FINANCE,200,3,2013/2014,7,30,22.2,3,,
11816,ECN 203,HIMS/02/13/0124,BANKING AND FINANCE,200,3,2013/2014,6,20,15.6,3,,
11817,ECN 203,HIMS/02/13/0128,BANKING AND FINANCE,200,,2013/2014,18,Validated,,,,
11818,ECN 203,HIMS/02/13/0130,BANKING AND FINANCE,200,3,2013/2014,7,47,32.4,3,,
11819,ECN 203,HIMS/02/13/0150,BANKING AND FINANCE,200,3,2013/2014,10,35,27,3,,
11820,ECN 203,HIMS/02/13/0154,BANKING AND FINANCE,200,3,2013/2014,16,40,33.6,3,,
11821,ECN 203,HIMS/02/13/0163,BANKING AND FINANCE,200,3,2013/2014,20,40,36,3,,
11822,ECN 203,HIMS/02/13/0187,BANKING AND FINANCE,200,3,2013/2014,12,32,26.4,3,,
11823,ECN 203,HIMS/02/13/0190,BANKING AND FINANCE,200,3,2013/2014,15,35,30,3,,
11824,ECN 203,HIMS/02/13/0192,BANKING AND FINANCE,200,,2013/2014,14,Validated,,,,
11825,ECN 203,HIMS/02/13/0194,BANKING AND FINANCE,200,3,2013/2014,8,47,33,3,,
11826,ECN 203,HIMS/02/13/0196,BANKING AND FINANCE,200,3,2013/2014,10,59,41.4,3,,
11827,ECN 203,HIMS/02/13/0198,BANKING AND FINANCE,200,,2013/2014,25,Validated,,,,
11828,ECN 203,HIMS/02/13/0200,BANKING AND FINANCE,200,3,2013/2014,14,37,30.6,3,,
11829,ECN 203,HIMS/02/13/0202,BANKING AND FINANCE,200,,2013/2014,16,Validated,,,,
11830,ECN 203,HIMS/02/13/0206,BANKING AND FINANCE,200,,2013/2014,20,Validated,,,,
11831,ECN 203,HIMS/02/13/0214,BANKING AND FINANCE,200,3,2013/2014,9,30,23.4,3,,
11832,ECN 203,HIMS/02/13/0222,BANKING AND FINANCE,200,3,2013/2014,16,,9.6,3,,
11833,ECN 203,HIMS/02/13/0226,BANKING AND FINANCE,200,,2013/2014,16,Validated,,,,
11834,ECN 203,HIMS/02/13/0234,BANKING AND FINANCE,200,,2013/2014,26,Validated,,,,
11835,ECN 203,HIMS/02/13/0254,BANKING AND FINANCE,200,,2013/2014,8,Validated,,,,
11836,ECN 203,HIMS/02/13/0256,BANKING AND FINANCE,200,,2013/2014,21,Validated,,,,
11837,ECN 203,HIMS/02/13/0259,BANKING AND FINANCE,200,,2013/2014,10,Validated,,,,
11838,ECN 203,HIMS/02/13/0269,BANKING AND FINANCE,200,3,2013/2014,12,30,25.2,3,,
11839,ECN 203,HIMS/02/13/0270,BANKING AND FINANCE,200,,2013/2014,16,Validated,,,,
11840,ECN 203,HIMS/02/13/0274,BANKING AND FINANCE,200,,2013/2014,12,Validated,,,,
11841,ECN 203,HIMS/02/13/0277,BANKING AND FINANCE,200,3,2013/2014,6,22,16.8,3,,
11842,ECN 203,HIMS/02/13/0280,BANKING AND FINANCE,200,,2013/2014,18,Validated,,,,
11843,ECN 203,HIMS/02/13/0289,BANKING AND FINANCE,200,,2013/2014,18,Validated,,,,
11844,ECN 203,HIMS/02/13/0298,BANKING AND FINANCE,200,3,2013/2014,19,,11.4,3,,
11845,ECN 203,HIMS/02/13/0303,BANKING AND FINANCE,200,,2013/2014,10,Validated,,,,
11846,ECN 203,HIMS/02/13/0322,BANKING AND FINANCE,200,,2013/2014,10,Validated,,,,
11847,ECN 203,HIMS/02/13/0325,BANKING AND FINANCE,200,3,2013/2014,11,17,16.8,3,,
11848,ECN 203,HIMS/02/13/0340,BANKING AND FINANCE,200,3,2013/2014,12,20,19.2,3,,
11849,ECN 203,HIMS/02/13/0342,BANKING AND FINANCE,200,3,2013/2014,8,20,16.8,3,,
11850,ECN 203,HIMS/02/13/0355,BANKING AND FINANCE,200,,2013/2014,21,Validated,,,,
11851,ECN 203,HIMS/02/13/0367,BANKING AND FINANCE,200,,2013/2014,26,Validated,,,,
11852,ECN 203,HIMS/02/13/0371,BANKING AND FINANCE,200,3,2013/2014,4,30,20.4,3,,
11853,ECN 203,HIMS/02/13/0376,BANKING AND FINANCE,200,3,2013/2014,16,,9.6,3,,
11854,ECN 203,HIMS/02/13/0380,BANKING AND FINANCE,200,,2013/2014,19,Validated,,,,
11855,ECN 203,HIMS/02/13/0394,BANKING AND FINANCE,200,,2013/2014,21,Validated,,,,
11856,ECN 203,HIMS/02/13/0402,BANKING AND FINANCE,200,3,2013/2014,18,40,34.8,3,,
11857,ECN 203,HIMS/02/13/0416,BANKING AND FINANCE,200,3,2013/2014,14,45,35.4,3,,
11858,ECN 203,HIMS/02/13/0418,BANKING AND FINANCE,200,,2013/2014,19,Validated,,,,
11859,ECN 203,HIMS/02/13/0420,BANKING AND FINANCE,200,,2013/2014,21,Validated,,,,
11860,ECN 203,HIMS/02/13/0423,BANKING AND FINANCE,200,,2013/2014,14,Validated,,,,
11861,ECN 203,HIMS/02/13/0430,BANKING AND FINANCE,200,,2013/2014,16,Validated,,,,
11862,ECN 203,HIMS/02/13/0437,BANKING AND FINANCE,200,,2013/2014,14,Validated,,,,
11863,ECN 203,HIMS/02/13/0446,BANKING AND FINANCE,200,3,2013/2014,6,35,24.6,3,,
11864,ECN 203,HIMS/02/13/0472,BANKING AND FINANCE,200,3,2013/2014,17,65,49.2,3,,
11865,ECN 203,HIMS/02/13/0474,BANKING AND FINANCE,200,,2013/2014,8,Validated,,,,
11866,ECN 203,HIMS/02/13/0479,BANKING AND FINANCE,200,Not Eligible,2013/2014,,Not Eligible,,,,
11867,ECN 203,HIMS/02/13/0488,BANKING AND FINANCE,200,3,2013/2014,4,45,29.4,3,,
11868,ECN 203,HIMS/02/13/0504,BANKING AND FINANCE,200,,2013/2014,11,Validated,,,,
11869,ECN 203,HIMS/02/13/0511,BANKING AND FINANCE,200,,2013/2014,15,Validated,,,,
11870,ECN 203,HIMS/02/13/517,BANKING AND FINANCE,200,,2013/2014,15,Validated,,,,
11871,ECN 203,HIMS/04/13/0180,BANKING AND FINANCE,200,,2013/2014,13,Validated,,,,
11872,,,,,,,,,,,0,
11873,,,,,,,,,,,0,
11874,,,,,,,,,,,0,
11875,,,,,,,,,,,0,
11876,,,,,,,,,,,0,
11877,,,,,,,,,,,0,
11878,,,,,,,,,,,0,
11879,,,,,,,,,,,0,
11880,,,,,,,,,,,0,
11881,,,,,,,,,,,0,
11882,,,,,,,,,,,0,
11883,,,,,,,,,,,0,
11884,,,,,,,,,,,0,
11885,,,,,,,,,,,0,
11886,,,,,,,,,,,0,
11887,,,,,,,,,,,0,
11888,,,,,,,,,,,0,
11889,,,,,,,,,,,0,
11890,,,,,,,,,,,0,
11891,,,,,,,,,,,0,
11892,,,,,,,,,,,0,
11893,,,,,,,,,,,0,
11894,,,,,,,,,,,0,
11895,,,,,,,,,,,0,
11896,,,,,,,,,,,0,
11897,,,,,,,,,,,0,
11898,,,,,,,,,,,0,
11899,,,,,,,,,,,0,
11900,,,,,,,,,,,0,
11901,,,,,,,,,,,0,
11902,,,,,,,,,,,0,
11903,,,,,,,,,,,0,
11904,,,,,,,,,,,0,
11905,,,,,,,,,,,0,
11906,,,,,,,,,,,0,
11907,,,,,,,,,,,0,
11908,,,,,,,,,,,0,
11909,,,,,,,,,,,0,
11910,,,,,,,,,,,0,
11911,,,,,,,,,,,0,
11912,,,,,,,,,,,0,
11913,,,,,,,,,,,0,
11914,,,,,,,,,,,0,
11915,,,,,,,,,,,0,
11916,,,,,,,,,,,0,
11917,,,,,,,,,,,0,
11918,,,,,,,,,,,0,
11919,,,,,,,,,,,0,
11920,,,,,,,,,,,0,
11921,,,,,,,,,,,0,
11922,,,,,,,,,,,0,
11923,,,,,,,,,,,0,
11924,,,,,,,,,,,0,
11925,,,,,,,,,,,0,
11926,,,,,,,,,,,0,
11927,,,,,,,,,,,0,
11928,,,,,,,,,,,0,
11929,,,,,,,,,,,0,
11930,,,,,,,,,,,0,
11931,,,,,,,,,,,0,
11932,,,,,,,,,,,0,
11933,,,,,,,,,,,0,
11934,,,,,,,,,,,0,
11935,,,,,,,,,,,0,
11936,,,,,,,,,,,0,
11937,,,,,,,,,,,0,
11938,,,,,,,,,,,0,
11939,,,,,,,,,,,0,
11940,,,,,,,,,,,0,
11941,,,,,,,,,,,0,
11942,,,,,,,,,,,0,
11943,,,,,,,,,,,0,
11944,,,,,,,,,,,0,
11945,,,,,,,,,,,0,
11946,,,,,,,,,,,0,
11947,,,,,,,,,,,0,
11948,LAW 201,HIMS/02/13/0016,BANKING AND FINANCE,200,3,2013/2014,13,26,7.8,1,,
11949,LAW 201,HIMS/02/13/0019,BANKING AND FINANCE,200,,2013/2014,18,Validated,,,,
11950,LAW 201,HIMS/02/13/0023,BANKING AND FINANCE,200,,2013/2014,17,Validated,,,,
11951,LAW 201,HIMS/02/13/0035,BANKING AND FINANCE,200,3,2013/2014,14,17,6.2,1,,
11952,LAW 201,HIMS/02/13/0038,BANKING AND FINANCE,200,3,2013/2014,14,22,7.2,1,,
11953,LAW 201,HIMS/02/13/0041,BANKING AND FINANCE,200,,2013/2014,20,Validated,,,,
11954,LAW 201,HIMS/02/13/0045,BANKING AND FINANCE,200,3,2013/2014,14,,2.8,1,,
11955,LAW 201,HIMS/02/13/0046,BANKING AND FINANCE,200,3,2013/2014,10,18,5.6,1,,
11956,LAW 201,HIMS/02/13/0056,BANKING AND FINANCE,200,,2013/2014,15,Validated,,,,
11957,LAW 201,HIMS/02/13/0058,BANKING AND FINANCE,200,3,2013/2014,18,35,10.6,1,,
11958,LAW 201,HIMS/02/13/0064,BANKING AND FINANCE,200,,2013/2014,18,Validated,,,,
11959,LAW 201,HIMS/02/13/0070,BANKING AND FINANCE,200,3,2013/2014,18,40,11.6,1,,
11960,LAW 201,HIMS/02/13/0076,BANKING AND FINANCE,200,,2013/2014,18,Validated,,,,
11961,LAW 201,HIMS/02/13/0083,BANKING AND FINANCE,200,,2013/2014,23,Validated,,,,
11962,LAW 201,HIMS/02/13/0102,BANKING AND FINANCE,200,3,2013/2014,16,25,8.2,1,,
11963,LAW 201,HIMS/02/13/0103,BANKING AND FINANCE,200,,2013/2014,24,Validated,,,,
11964,LAW 201,HIMS/02/13/0113,BANKING AND FINANCE,200,Not Eligible,2013/2014,,Not Eligible,,,,
11965,LAW 201,HIMS/02/13/0113,BANKING AND FINANCE,200,Not Eligible,2013/2014,,Not Eligible,,,,
11966,LAW 201,HIMS/02/13/0120,BANKING AND FINANCE,200,3,2013/2014,29,67,19.2,1,,
11967,LAW 201,HIMS/02/13/0121,BANKING AND FINANCE,200,,2013/2014,12,Validated,,,,
11968,LAW 201,HIMS/02/13/0124,BANKING AND FINANCE,200,,2013/2014,17,Validated,,,,
11969,LAW 201,HIMS/02/13/0128,BANKING AND FINANCE,200,,2013/2014,19,Validated,,,,
11970,LAW 201,HIMS/02/13/0130,BANKING AND FINANCE,200,,2013/2014,17,Validated,,,,
11971,LAW 201,HIMS/02/13/0150,BANKING AND FINANCE,200,3,2013/2014,14,,2.8,1,,
11972,LAW 201,HIMS/02/13/0154,BANKING AND FINANCE,200,3,2013/2014,14,50,12.8,1,,
11973,LAW 201,HIMS/02/13/0163,BANKING AND FINANCE,200,3,2013/2014,15,,3,1,,
11974,LAW 201,HIMS/02/13/0187,BANKING AND FINANCE,200,3,2013/2014,8,,1.6,1,,
11975,LAW 201,HIMS/02/13/0190,BANKING AND FINANCE,200,,2013/2014,16,Validated,,,,
11976,LAW 201,HIMS/02/13/0192,BANKING AND FINANCE,200,,2013/2014,20,Validated,,,,
11977,LAW 201,HIMS/02/13/0194,BANKING AND FINANCE,200,3,2013/2014,12,26,7.6,1,,
11978,LAW 201,HIMS/02/13/0196,BANKING AND FINANCE,200,,2013/2014,8,Validated,,,,
11979,LAW 201,HIMS/02/13/0198,BANKING AND FINANCE,200,,2013/2014,16,Validated,,,,
11980,LAW 201,HIMS/02/13/0200,BANKING AND FINANCE,200,3,2013/2014,17,,3.4,1,,
11981,LAW 201,HIMS/02/13/0202,BANKING AND FINANCE,200,3,2013/2014,11,,2.2,1,,
11982,LAW 201,HIMS/02/13/0206,BANKING AND FINANCE,200,,2013/2014,15,Validated,,,,
11983,LAW 201,HIMS/02/13/0214,BANKING AND FINANCE,200,3,2013/2014,12,16,5.6,1,,
11984,LAW 201,HIMS/02/13/0222,BANKING AND FINANCE,200,,2013/2014,16,Validated,,,,
11985,LAW 201,HIMS/02/13/0226,BANKING AND FINANCE,200,3,2013/2014,11,,2.2,1,,
11986,LAW 201,HIMS/02/13/0234,BANKING AND FINANCE,200,,2013/2014,18,Validated,,,,
11987,LAW 201,HIMS/02/13/0254,BANKING AND FINANCE,200,,2013/2014,19,Validated,,,,
11988,LAW 201,HIMS/02/13/0256,BANKING AND FINANCE,200,,2013/2014,12,Validated,,,,
11989,LAW 201,HIMS/02/13/0259,BANKING AND FINANCE,200,,2013/2014,20,Validated,,,,
11990,LAW 201,HIMS/02/13/0269,BANKING AND FINANCE,200,3,2013/2014,13,27,8,1,,
11991,LAW 201,HIMS/02/13/0270,BANKING AND FINANCE,200,,2013/2014,17,Validated,,,,
11992,LAW 201,HIMS/02/13/0274,BANKING AND FINANCE,200,3,2013/2014,16,,3.2,1,,
11993,LAW 201,HIMS/02/13/0277,BANKING AND FINANCE,200,,2013/2014,18,Validated,,,,
11994,LAW 201,HIMS/02/13/0280,BANKING AND FINANCE,200,,2013/2014,14,Validated,,,,
11995,LAW 201,HIMS/02/13/0289,BANKING AND FINANCE,200,3,2013/2014,19,29,9.6,1,,
11996,LAW 201,HIMS/02/13/0298,BANKING AND FINANCE,200,3,2013/2014,17,19,7.2,1,,
11997,LAW 201,HIMS/02/13/0303,BANKING AND FINANCE,200,,2013/2014,20,Validated,,,,
11998,LAW 201,HIMS/02/13/0322,BANKING AND FINANCE,200,,2013/2014,19,Validated,,,,
11999,LAW 201,HIMS/02/13/0325,BANKING AND FINANCE,200,,2013/2014,20,Validated,,,,
12000,LAW 201,HIMS/02/13/0340,BANKING AND FINANCE,200,3,2013/2014,9,45,10.8,1,,
12001,LAW 201,HIMS/02/13/0342,BANKING AND FINANCE,200,,2013/2014,21,Validated,,,,
12002,LAW 201,HIMS/02/13/0355,BANKING AND FINANCE,200,,2013/2014,19,Validated,,,,
12003,LAW 201,HIMS/02/13/0367,BANKING AND FINANCE,200,,2013/2014,15,Validated,,,,
12004,LAW 201,HIMS/02/13/0371,BANKING AND FINANCE,200,,2013/2014,25,Validated,,,,
12005,LAW 201,HIMS/02/13/0376,BANKING AND FINANCE,200,,2013/2014,14,Validated,,,,
12006,LAW 201,HIMS/02/13/0380,BANKING AND FINANCE,200,,2013/2014,23,Validated,,,,
12007,LAW 201,HIMS/02/13/0394,BANKING AND FINANCE,200,3,2013/2014,17,31,9.6,1,,
12008,LAW 201,HIMS/02/13/0402,BANKING AND FINANCE,200,3,2013/2014,12,,2.4,1,,
12009,LAW 201,HIMS/02/13/0416,BANKING AND FINANCE,200,3,2013/2014,12,30,8.4,1,,
12010,LAW 201,HIMS/02/13/0418,BANKING AND FINANCE,200,,2013/2014,17,Validated,,,,
12011,LAW 201,HIMS/02/13/0420,BANKING AND FINANCE,200,3,2013/2014,13,28,8.2,1,,
12012,LAW 201,HIMS/02/13/0423,BANKING AND FINANCE,200,,2013/2014,16,Validated,,,,
12013,LAW 201,HIMS/02/13/0430,BANKING AND FINANCE,200,,2013/2014,11,Validated,,,,
12014,LAW 201,HIMS/02/13/0437,BANKING AND FINANCE,200,,2013/2014,22,Validated,,,,
12015,LAW 201,HIMS/02/13/0446,BANKING AND FINANCE,200,,2013/2014,22,Validated,,,,
12016,LAW 201,HIMS/02/13/0472,BANKING AND FINANCE,200,,2013/2014,25,Validated,,,,
12017,LAW 201,HIMS/02/13/0474,BANKING AND FINANCE,200,3,2013/2014,9,45,10.8,1,,
12018,LAW 201,HIMS/02/13/0479,BANKING AND FINANCE,200,3,2013/2014,18,30,9.6,1,,
12019,LAW 201,HIMS/02/13/0488,BANKING AND FINANCE,200,,2013/2014,17,Validated,,,,
12020,LAW 201,HIMS/02/13/0504,BANKING AND FINANCE,200,,2013/2014,15,Validated,,,,
12021,LAW 201,HIMS/02/13/0511,BANKING AND FINANCE,200,3,2013/2014,10,,2,1,,
12022,LAW 201,HIMS/02/13/517,BANKING AND FINANCE,200,,2013/2014,20,Validated,,,,
12023,LAW 201,HIMS/04/13/0180,BANKING AND FINANCE,200,,2013/2014,19,Validated,,,,
12024,ACY 202,HIMS/02/13/0016,BANKING AND FINANCE,200,3,2013/2014,5,39,26.4,3,,
12025,ACY 202,HIMS/02/13/0019,BANKING AND FINANCE,200,,2013/2014,11.5,Validated,,,,
12026,ACY 202,HIMS/02/13/0023,BANKING AND FINANCE,200,,2013/2014,15,Validated,,,,
12027,ACY 202,HIMS/02/13/0035,BANKING AND FINANCE,200,3,2013/2014,,,0,3,,
12028,ACY 202,HIMS/02/13/0038,BANKING AND FINANCE,200,,2013/2014,11,Validated,,,,
12029,ACY 202,HIMS/02/13/0041,BANKING AND FINANCE,200,3,2013/2014,18,55,43.8,3,,
12030,ACY 202,HIMS/02/13/0045,BANKING AND FINANCE,200,3,2013/2014,15,41,33.6,3,,
12031,ACY 202,HIMS/02/13/0046,BANKING AND FINANCE,200,Not Eligible,2013/2014,,Not Eligible,,,,
12032,ACY 202,HIMS/02/13/0056,BANKING AND FINANCE,200,3,2013/2014,11.5,43,32.7,3,,
12033,ACY 202,HIMS/02/13/0058,BANKING AND FINANCE,200,3,2013/2014,12,63,45,3,,
12034,ACY 202,HIMS/02/13/0064,BANKING AND FINANCE,200,3,2013/2014,8,43,30.6,3,,
12035,ACY 202,HIMS/02/13/0070,BANKING AND FINANCE,200,3,2013/2014,10,39,29.4,3,,
12036,ACY 202,HIMS/02/13/0076,BANKING AND FINANCE,200,,2013/2014,15,Validated,,,,
12037,ACY 202,HIMS/02/13/0083,BANKING AND FINANCE,200,3,2013/2014,17,49,39.6,3,,
12038,ACY 202,HIMS/02/13/0102,BANKING AND FINANCE,200,3,2013/2014,17,30,28.2,3,,
12039,ACY 202,HIMS/02/13/0103,BANKING AND FINANCE,200,,2013/2014,20,Validated,,,,
12040,ACY 202,HIMS/02/13/0113,BANKING AND FINANCE,200,3,2013/2014,10,51,36.6,3,,
12041,ACY 202,HIMS/02/13/0113,BANKING AND FINANCE,200,3,2013/2014,10,51,36.6,3,,
12042,ACY 202,HIMS/02/13/0120,BANKING AND FINANCE,200,,2013/2014,19,Validated,,,,
12043,ACY 202,HIMS/02/13/0121,BANKING AND FINANCE,200,3,2013/2014,10,45,33,3,,
12044,ACY 202,HIMS/02/13/0124,BANKING AND FINANCE,200,3,2013/2014,17,43,36,3,,
12045,ACY 202,HIMS/02/13/0128,BANKING AND FINANCE,200,3,2013/2014,15,45,36,3,,
12046,ACY 202,HIMS/02/13/0130,BANKING AND FINANCE,200,3,2013/2014,5,35,24,3,,
12047,ACY 202,HIMS/02/13/0150,BANKING AND FINANCE,200,,2013/2014,19,Validated,,,,
12048,ACY 202,HIMS/02/13/0154,BANKING AND FINANCE,200,3,2013/2014,7,53,36,3,,
12049,ACY 202,HIMS/02/13/0163,BANKING AND FINANCE,200,3,2013/2014,10,35,27,3,,
12050,ACY 202,HIMS/02/13/0187,BANKING AND FINANCE,200,3,2013/2014,12,45,34.2,3,,
12051,ACY 202,HIMS/02/13/0190,BANKING AND FINANCE,200,3,2013/2014,19,53,43.2,3,,
12052,ACY 202,HIMS/02/13/0192,BANKING AND FINANCE,200,3,2013/2014,12,41,31.8,3,,
12053,ACY 202,HIMS/02/13/0194,BANKING AND FINANCE,200,3,2013/2014,7.5,35,25.5,3,,
12054,ACY 202,HIMS/02/13/0196,BANKING AND FINANCE,200,,2013/2014,15,Validated,,,,
12055,ACY 202,HIMS/02/13/0198,BANKING AND FINANCE,200,,2013/2014,15,Validated,,,,
12056,ACY 202,HIMS/02/13/0200,BANKING AND FINANCE,200,,2013/2014,15,Validated,,,,
12057,ACY 202,HIMS/02/13/0202,BANKING AND FINANCE,200,3,2013/2014,10,47,34.2,3,,
12058,ACY 202,HIMS/02/13/0206,BANKING AND FINANCE,200,,2013/2014,18,Validated,,,,
12059,ACY 202,HIMS/02/13/0214,BANKING AND FINANCE,200,3,2013/2014,10,43,31.8,3,,
12060,ACY 202,HIMS/02/13/0222,BANKING AND FINANCE,200,,2013/2014,13,Validated,,,,
12061,ACY 202,HIMS/02/13/0226,BANKING AND FINANCE,200,3,2013/2014,18,,10.8,3,,
12062,ACY 202,HIMS/02/13/0234,BANKING AND FINANCE,200,,2013/2014,16,Validated,,,,
12063,ACY 202,HIMS/02/13/0254,BANKING AND FINANCE,200,3,2013/2014,12,,7.2,3,,
12064,ACY 202,HIMS/02/13/0256,BANKING AND FINANCE,200,,2013/2014,15,Validated,,,,
12065,ACY 202,HIMS/02/13/0259,BANKING AND FINANCE,200,3,2013/2014,16,,9.6,3,,
12066,ACY 202,HIMS/02/13/0269,BANKING AND FINANCE,200,3,2013/2014,22,,13.2,3,,
12067,ACY 202,HIMS/02/13/0270,BANKING AND FINANCE,200,,2013/2014,18,Validated,,,,
12068,ACY 202,HIMS/02/13/0274,BANKING AND FINANCE,200,3,2013/2014,18,43,36.6,3,,
12069,ACY 202,HIMS/02/13/0277,BANKING AND FINANCE,200,3,2013/2014,8,51,35.4,3,,
