roll,fname,matricule,departmet,levels,sex,db1,c101,c102,c103,c104,c105,c106
13191,MGS 204,HIMS/01/13/0308,ACCOUNTANCY,200,2,2013/2014,10,65,30,2,0,0
13192,MGS 204,HIMS/01/13/0318,ACCOUNTANCY,200,2,2013/2014,19,52,28.4,2,0,0
13193,MGS 204,HIMS/01/13/0323,ACCOUNTANCY,200,2,2013/2014,15,52,26.8,2,0,0
13194,MGS 204,HIMS/01/13/0332,ACCOUNTANCY,200,2,2013/2014,17,25,16.8,2,0,0
13195,MGS 204,HIMS/01/13/0337,ACCOUNTANCY,200,2,2013/2014,,,0,2,0,0
13196,MGS 204,HIMS/01/13/0341,ACCOUNTANCY,200,2,2013/2014,16,40,22.4,2,0,0
13197,MGS 204,HIMS/01/13/0346,ACCOUNTANCY,200,2,2013/2014,15,49,25.6,2,0,0
13198,MGS 204,HIMS/01/13/0352,ACCOUNTANCY,200,2,2013/2014,10,44,21.6,2,0,0
13199,MGS 204,HIMS/01/13/0353,ACCOUNTANCY,200,2,2013/2014,10,48,23.2,2,0,0
13200,MGS 204,HIMS/01/13/0356,ACCOUNTANCY,200,2,2013/2014,,,0,2,0,0
13201,MGS 204,HIMS/01/13/0366,ACCOUNTANCY,200,2,2013/2014,18,43,24.4,2,0,0
13202,MGS 204,HIMS/01/13/0368,ACCOUNTANCY,200,2,2013/2014,,,0,2,0,0
13203,MGS 204,HIMS/01/13/0377,ACCOUNTANCY,200,2,2013/2014,18,48,26.4,2,0,0
13204,MGS 204,HIMS/01/13/0384,ACCOUNTANCY,200,2,2013/2014,17,47,25.6,2,0,0
13205,MGS 204,HIMS/01/13/0385,ACCOUNTANCY,200,2,2013/2014,8,53,24.4,2,0,0
13206,MGS 204,HIMS/01/13/0390,ACCOUNTANCY,200,2,2013/2014,,,0,2,0,0
13207,MGS 204,HIMS/01/13/0392,ACCOUNTANCY,200,2,2013/2014,15,,6,2,0,0
13208,MGS 204,HIMS/01/13/0395,ACCOUNTANCY,200,2,2013/2014,17,43,24,2,0,0
13209,MGS 204,HIMS/01/13/0406,ACCOUNTANCY,200,2,2013/2014,,,0,2,0,0
13210,MGS 204,HIMS/01/13/0412,ACCOUNTANCY,200,2,2013/2014,20,59,31.6,2,0,0
13211,MGS 204,HIMS/01/13/0414,ACCOUNTANCY,200,2,2013/2014,10,53,25.2,2,0,0
13212,MGS 204,HIMS/01/13/0417,ACCOUNTANCY,200,2,2013/2014,19,63,32.8,2,0,0
13213,MGS 204,HIMS/01/13/0421,ACCOUNTANCY,200,2,2013/2014,16,43,23.6,2,0,0
13214,MGS 204,HIMS/01/13/0435,ACCOUNTANCY,200,2,2013/2014,20,47,26.8,2,0,0
13215,MGS 204,HIMS/01/13/0436,ACCOUNTANCY,200,2,2013/2014,25,,10,2,0,0
13216,MGS 204,HIMS/01/13/0441,ACCOUNTANCY,200,2,2013/2014,,,0,2,0,0
13217,MGS 204,HIMS/01/13/0459,ACCOUNTANCY,200,2,2013/2014,20,50,28,2,0,0
13218,MGS 204,HIMS/01/13/0466,ACCOUNTANCY,200,2,2013/2014,15,54,27.6,2,0,0
13219,MGS 204,HIMS/01/13/0467,ACCOUNTANCY,200,2,2013/2014,19,48,26.8,2,0,0
13220,MGS 204,HIMS/01/13/0469,ACCOUNTANCY,200,2,2013/2014,10,32,16.8,2,0,0
13221,MGS 204,HIMS/01/13/0470,ACCOUNTANCY,200,2,2013/2014,16,45,24.4,2,0,0
13222,MGS 204,HIMS/01/13/0476,ACCOUNTANCY,200,2,2013/2014,25,50,30,2,0,0
13223,MGS 204,HIMS/01/13/0485,ACCOUNTANCY,200,2,2013/2014,16,47,25.2,2,0,0
13224,MGS 204,HIMS/01/13/0486,ACCOUNTANCY,200,2,2013/2014,20,51,28.4,2,0,0
13225,MGS 204,HIMS/01/13/0487,ACCOUNTANCY,200,2,2013/2014,19,50,27.6,2,0,0
13226,MGS 204,HIMS/01/13/0490,ACCOUNTANCY,200,2,2013/2014,18,31,19.6,2,0,0
13227,MGS 204,HIMS/01/13/0502,ACCOUNTANCY,200,2,2013/2014,17,34,20.4,2,0,0
13228,MGS 204,HIMS/01/13/0004,ACCOUNTANCY,200,2,2013/2014,15,46,24.4,2,0,0
13229,MGS 204,HIMS/01/13/0239,ACCOUNTANCY,200,2,2013/2014,18,58,30.4,2,0,0
13230,MGS 204,HIMS/05/13/0461,ACCOUNTANCY,200,2,2013/2014,,,0,2,0,0
13231,MGS 204,HIMS/01/13/0462,ACCOUNTANCY,200,2,2013/2014,18,45,25.2,2,0,0
13232,MGS 204,HIMS/01/13/0478,ACCOUNTANCY,200,2,2013/2014,20,64,33.6,2,0,0
13233,MGS 204,HIMS/01/13/0044,ACCOUNTANCY,200,2,2013/2014,15,47,24.8,2,0,0
13234,MGS 204,HIMS/01/14/0503,ACCOUNTANCY,200,2,2013/2014,18,45,25.2,2,0,0
13235,MGS 204,HIMS/01/14/0408,ACCOUNTANCY,200,2,2013/2014,16,39,22,2,0,0
13236,MGS 204,HIMS/01/14/0025,ACCOUNTANCY,200,2,2013/2014,12,59,28.4,2,0,0
13237,MGS 204,HIMS/01/14/0007,ACCOUNTANCY,200,2,2013/2014,19,59,31.2,2,0,0
13238,MGS 204,HIMS/01/14/0505,ACCOUNTANCY,200,2,2013/2014,,,0,2,0,0
13239,MGS 204,HIMS/01/13/0002,ACCOUNTANCY,200,2,2013/2014,16,59,30,2,0,0
13240,MGS 204,HIMS/01/14/0518,ACCOUNTANCY,200,2,2013/2014,17,49,26.4,2,0,0
13241,MGS 204,HIMS/01/14/0509,ACCOUNTANCY,200,2,2013/2014,20,50,28,2,0,0
13242,MGS 204,HIMS/01/12/0512,ACCOUNTANCY,200,2,2013/2014,15,38,21.2,2,0,0
13243,MGS 204,HIMS/01/14/0522,ACCOUNTANCY,200,2,2013/2014,10,33,17.2,2,0,0
13244,MGS 204,HIMS/01/14/0524,ACCOUNTANCY,200,2,2013/2014,17,44,24.4,2,0,0
13245,MGS 204,HIMS/01/14/0525,ACCOUNTANCY,200,2,2013/2014,,,0,2,0,0
13246,MGS 204,HIMS/02/13/0319,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13247,MGS 204,HIMS/02/13/0058,BANKING AND FINANCE,200,2,2013/2014,17,44,24.4,2,0,0
13248,MGS 204,HIMS/04/13/0180,BANKING AND FINANCE,200,2,2013/2014,18,47,26,2,0,0
13249,MGS 204,HIMS/02/13/0192,BANKING AND FINANCE,200,2,2013/2014,15,36,20.4,2,0,0
13250,MGS 204,HIMS/02/13/0259,BANKING AND FINANCE,200,2,2013/2014,15,,6,2,0,0
13251,MGS 204,HIMS/02/13/0263,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13252,MGS 204,HIMS/02/13/0274,BANKING AND FINANCE,200,2,2013/2014,19,45,,2,0,0
13253,MGS 204,HIMS/02/13/0325,BANKING AND FINANCE,200,2,2013/2014,15,31,18.4,2,0,0
13254,MGS 204,HIMS/02/13/0336,BANKING AND FINANCE,200,2,2013/2014,16,39,,2,0,0
13255,MGS 204,HIMS/02/13/0342,BANKING AND FINANCE,200,2,2013/2014,20,28,19.2,2,0,0
13256,MGS 204,HIMS/02/13/0380,BANKING AND FINANCE,200,2,2013/2014,20,33,21.2,2,0,0
13257,MGS 204,HIMS/02/13/0388,BANKING AND FINANCE,200,2,2013/2014,13,74,,2,0,0
13258,MGS 204,HIMS/02/13/0425,BANKING AND FINANCE,200,2,2013/2014,17,33,20,2,0,0
13259,MGS 204,HIMS/02/13/0012,BANKING AND FINANCE,200,2,2013/2014,17,44,24.4,2,0,0
13260,MGS 204,HIMS/02/13/0016,BANKING AND FINANCE,200,2,2013/2014,17,31,19.2,2,0,0
13261,MGS 204,HIMS/02/13/0019,BANKING AND FINANCE,200,2,2013/2014,15,44,23.6,2,0,0
13262,MGS 204,HIMS/02/13/0020,BANKING AND FINANCE,200,2,2013/2014,15,28,17.2,2,0,0
13263,MGS 204,HIMS/02/13/0023,BANKING AND FINANCE,200,2,2013/2014,12,41,21.2,2,0,0
13264,MGS 204,HIMS/02/13/0037,BANKING AND FINANCE,200,2,2013/2014,23,50,29.2,2,0,0
13265,MGS 204,HIMS/02/13/0038,BANKING AND FINANCE,200,2,2013/2014,15,46,,2,0,0
13266,MGS 204,HIMS/02/13/0041,BANKING AND FINANCE,200,2,2013/2014,17,31,,2,0,0
13267,MGS 204,HIMS/02/13/0045,BANKING AND FINANCE,200,2,2013/2014,16,52,27.2,2,0,0
13268,MGS 204,HIMS/02/13/0046,BANKING AND FINANCE,200,2,2013/2014,18,32,20,2,0,0
13269,MGS 204,HIMS/02/13/0056,BANKING AND FINANCE,200,2,2013/2014,22,51,29.2,2,0,0
13270,MGS 204,HIMS/02/13/0569,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13271,MGS 204,HIMS/02/13/0060,BANKING AND FINANCE,200,2,2013/2014,16,32,19.2,2,0,0
13272,MGS 204,HIMS/02/13/0063,BANKING AND FINANCE,200,2,2013/2014,19,33,20.8,2,0,0
13273,MGS 204,HIMS/02/13/0064,BANKING AND FINANCE,200,2,2013/2014,16,45,24.4,2,0,0
13274,MGS 204,HIMS/02/13/0070,BANKING AND FINANCE,200,2,2013/2014,13,44,22.8,2,0,0
13275,MGS 204,HIMS/02/13/0072,BANKING AND FINANCE,200,2,2013/2014,15,44,23.6,2,0,0
13276,MGS 204,HIMS/02/13/0076,BANKING AND FINANCE,200,2,2013/2014,15,31,18.4,2,0,0
13277,MGS 204,HIMS/02/13/0083,BANKING AND FINANCE,200,2,2013/2014,17,52,27.6,2,0,0
13278,MGS 204,HIMS/02/13/0090,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13279,MGS 204,HIMS/02/13/0091,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13280,MGS 204,HIMS/02/13/0095,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13281,MGS 204,HIMS/02/13/0101,BANKING AND FINANCE,200,2,2013/2014,13,51,25.6,2,0,0
13282,MGS 204,HIMS/02/13/0102,BANKING AND FINANCE,200,2,2013/2014,10,44,21.6,2,0,0
13283,MGS 204,HIMS/02/13/0103,BANKING AND FINANCE,200,2,2013/2014,18,46,25.6,2,0,0
13284,MGS 204,HIMS/02/13/0118,BANKING AND FINANCE,200,2,2013/2014,10,46,22.4,2,0,0
13285,MGS 204,HIMS/02/13/0120,BANKING AND FINANCE,200,2,2013/2014,17,,6.8,2,0,0
13286,MGS 204,HIMS/02/13/0121,BANKING AND FINANCE,200,2,2013/2014,18,36,21.6,2,0,0
13287,MGS 204,HIMS/02/13/0124,BANKING AND FINANCE,200,2,2013/2014,18,45,25.2,2,0,0
13288,MGS 204,HIMS/02/13/0126,BANKING AND FINANCE,200,2,2013/2014,12,45,22.8,2,0,0
13289,MGS 204,HIMS/02/13/0128,BANKING AND FINANCE,200,2,2013/2014,17,41,23.2,2,0,0
13290,MGS 204,HIMS/02/13/0130,BANKING AND FINANCE,200,2,2013/2014,15,40,22,2,0,0
13291,MGS 204,HIMS/02/13/0132,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13292,MGS 204,HIMS/02/13/0140,BANKING AND FINANCE,200,2,2013/2014,14,55,27.6,2,0,0
13293,MGS 204,HIMS/02/13/0145,BANKING AND FINANCE,200,2,2013/2014,21,43,25.6,2,0,0
13294,MGS 204,HIMS/02/13/0150,BANKING AND FINANCE,200,2,2013/2014,14,40,21.6,2,0,0
13295,MGS 204,HIMS/02/13/0154,BANKING AND FINANCE,200,2,2013/2014,12,43,,2,0,0
13296,MGS 204,HIMS/02/13/0163,BANKING AND FINANCE,200,2,2013/2014,18,38,22.4,2,0,0
13297,MGS 204,HIMS/02/13/0166,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13298,MGS 204,HIMS/02/13/0169,BANKING AND FINANCE,200,2,2013/2014,16,36,20.8,2,0,0
13299,MGS 204,HIMS/02/13/0172,BANKING AND FINANCE,200,2,2013/2014,15,35,20,2,0,0
13300,MGS 204,HIMS/02/13/0173,BANKING AND FINANCE,200,2,2013/2014,12,38,20,2,0,0
13301,MGS 204,HIMS/02/13/0187,BANKING AND FINANCE,200,2,2013/2014,14,38,20.8,2,0,0
13302,MGS 204,HIMS/02/13/0190,BANKING AND FINANCE,200,2,2013/2014,,37,14.8,2,0,0
13303,MGS 204,HIMS/02/13/0194,BANKING AND FINANCE,200,2,2013/2014,22,38,24,2,0,0
13304,MGS 204,HIMS/02/13/0196,BANKING AND FINANCE,200,2,2013/2014,12,39,20.4,2,0,0
13305,MGS 204,HIMS/02/13/0198,BANKING AND FINANCE,200,2,2013/2014,15,39,21.6,2,0,0
13306,MGS 204,HIMS/02/13/0200,BANKING AND FINANCE,200,2,2013/2014,16,41,22.8,2,0,0
13307,MGS 204,HIMS/02/13/0202,BANKING AND FINANCE,200,2,2013/2014,15,29,17.6,2,0,0
13308,MGS 204,HIMS/02/13/0211,BANKING AND FINANCE,200,2,2013/2014,14,40,21.6,2,0,0
13309,MGS 204,HIMS/02/13/0214,BANKING AND FINANCE,200,2,2013/2014,12,52,25.6,2,0,0
13310,MGS 204,HIMS/02/13/0216,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13311,MGS 204,HIMS/02/13/0217,BANKING AND FINANCE,200,2,2013/2014,14,52,26.4,2,0,0
13312,MGS 204,HIMS/02/13/0222,BANKING AND FINANCE,200,2,2013/2014,14,31,18,2,0,0
13313,MGS 204,HIMS/02/13/0228,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13314,MGS 204,HIMS/02/13/0234,BANKING AND FINANCE,200,2,2013/2014,12,38,20,2,0,0
13315,MGS 204,HIMS/02/13/0237,BANKING AND FINANCE,200,2,2013/2014,16,31,18.8,2,0,0
13316,MGS 204,HIMS/02/13/0246,BANKING AND FINANCE,200,2,2013/2014,14,46,24,2,0,0
13317,MGS 204,HIMS/02/13/0248,BANKING AND FINANCE,200,2,2013/2014,16,33,19.6,2,0,0
13318,MGS 204,HIMS/02/13/0252,BANKING AND FINANCE,200,2,2013/2014,18,41,23.6,2,0,0
13319,MGS 204,HIMS/02/13/0254,BANKING AND FINANCE,200,2,2013/2014,9,46,22,2,0,0
13320,MGS 204,HIMS/02/13/0255,BANKING AND FINANCE,200,2,2013/2014,17,34,20.4,2,0,0
13321,MGS 204,HIMS/02/13/0266,BANKING AND FINANCE,200,2,2013/2014,15,36,20.4,2,0,0
13322,MGS 204,HIMS/02/13/0269,BANKING AND FINANCE,200,2,2013/2014,15,39,21.6,2,0,0
13323,MGS 204,HIMS/02/13/0270,BANKING AND FINANCE,200,2,2013/2014,16,51,26.8,2,0,0
13324,MGS 204,HIMS/02/13/0277,BANKING AND FINANCE,200,2,2013/2014,15,,6,2,0,0
13325,MGS 204,HIMS/02/13/0280,BANKING AND FINANCE,200,2,2013/2014,14,33,18.8,2,0,0
13326,MGS 204,HIMS/02/13/0289,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13327,MGS 204,HIMS/02/13/0292,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13328,MGS 204,HIMS/02/13/0298,BANKING AND FINANCE,200,2,2013/2014,15,15,12,2,0,0
13329,MGS 204,HIMS/02/13/0302,BANKING AND FINANCE,200,2,2013/2014,17,33,20,2,0,0
13330,MGS 204,HIMS/02/13/0303,BANKING AND FINANCE,200,2,2013/2014,13,30,17.2,2,0,0
13331,MGS 204,HIMS/02/13/0304,BANKING AND FINANCE,200,2,2013/2014,17,47,25.6,2,0,0
13332,MGS 204,HIMS/02/13/0305,BANKING AND FINANCE,200,2,2013/2014,19,46,26,2,0,0
13333,MGS 204,HIMS/02/13/0313,BANKING AND FINANCE,200,2,2013/2014,15,35,20,2,0,0
13334,MGS 204,HIMS/02/13/0322,BANKING AND FINANCE,200,2,2013/2014,18,33,20.4,2,0,0
13335,MGS 204,HIMS/02/13/0334,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13336,MGS 204,HIMS/02/13/0343,BANKING AND FINANCE,200,2,2013/2014,18,,7.2,2,0,0
13337,MGS 204,HIMS/02/13/0348,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13338,MGS 204,HIMS/02/13/0355,BANKING AND FINANCE,200,2,2013/2014,16,41,22.8,2,0,0
13339,MGS 204,HIMS/02/13/0359,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13340,MGS 204,HIMS/02/13/0367,BANKING AND FINANCE,200,2,2013/2014,19,34,21.2,2,0,0
13341,MGS 204,HIMS/02/13/0371,BANKING AND FINANCE,200,2,2013/2014,16,37,21.2,2,0,0
13342,MGS 204,HIMS/02/13/0372,BANKING AND FINANCE,200,2,2013/2014,12,51,25.2,2,0,0
13343,MGS 204,HIMS/02/13/0376,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13344,MGS 204,HIMS/02/13/0394,BANKING AND FINANCE,200,2,2013/2014,18,45,25.2,2,0,0
13345,MGS 204,HIMS/02/13/0400,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13346,MGS 204,HIMS/02/13/0401,BANKING AND FINANCE,200,2,2013/2014,17,29,18.4,2,0,0
13347,MGS 204,HIMS/02/13/0402,BANKING AND FINANCE,200,2,2013/2014,19,39,23.2,2,0,0
13348,MGS 204,HIMS/02/13/0403,BANKING AND FINANCE,200,2,2013/2014,20,45,26,2,0,0
13349,MGS 204,HIMS/02/13/0416,BANKING AND FINANCE,200,2,2013/2014,18,38,22.4,2,0,0
13350,MGS 204,HIMS/02/13/0418,BANKING AND FINANCE,200,2,2013/2014,15,30,18,2,0,0
13351,MGS 204,HIMS/02/13/0420,BANKING AND FINANCE,200,2,2013/2014,19,32,20.4,2,0,0
13352,MGS 204,HIMS/02/13/0423,BANKING AND FINANCE,200,2,2013/2014,20,30,20,2,0,0
13353,MGS 204,HIMS/02/13/0430,BANKING AND FINANCE,200,2,2013/2014,14,37,20.4,2,0,0
13354,MGS 204,HIMS/02/13/0437,BANKING AND FINANCE,200,2,2013/2014,17,51,27.2,2,0,0
13355,MGS 204,HIMS/02/13/0446,BANKING AND FINANCE,200,2,2013/2014,17,30,18.8,2,0,0
13356,MGS 204,HIMS/02/13/0447,BANKING AND FINANCE,200,2,2013/2014,10,31,16.4,2,0,0
13357,MGS 204,HIMS/02/13/0448,BANKING AND FINANCE,200,2,2013/2014,17,49,26.4,2,0,0
13358,MGS 204,HIMS/02/13/0455,BANKING AND FINANCE,200,2,2013/2014,15,40,22,2,0,0
13359,MGS 204,HIMS/02/13/0463,BANKING AND FINANCE,200,2,2013/2014,17,55,28.8,2,0,0
13360,MGS 204,HIMS/02/13/0471,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13361,MGS 204,HIMS/02/13/0472,BANKING AND FINANCE,200,2,2013/2014,16,46,24.8,2,0,0
13362,MGS 204,HIMS/02/13/0474,BANKING AND FINANCE,200,2,2013/2014,17,40,22.8,2,0,0
13363,MGS 204,HIMS/02/13/0479,BANKING AND FINANCE,200,2,2013/2014,13,41,21.6,2,0,0
13364,MGS 204,HIMS/02/13/0483,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13365,MGS 204,HIMS/02/13/0504,BANKING AND FINANCE,200,2,2013/2014,17,47,,2,0,0
13366,MGS 204,HIMS/02/13/0278,BANKING AND FINANCE,200,2,2013/2014,14,43,22.8,2,0,0
13367,MGS 204,HIMS/02/13/0345,BANKING AND FINANCE,200,2,2013/2014,18,49,26.8,2,0,0
13368,MGS 204,HIMS/02/13/0408,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13369,MGS 204,HIMS/02/13/0488,BANKING AND FINANCE,200,2,2013/2014,15,35,20,2,0,0
13370,MGS 204,HIMS/02/13/0035,BANKING AND FINANCE,200,2,2013/2014,11,43,21.6,2,0,0
13371,MGS 204,HIMS/02/13/0387,BANKING AND FINANCE,200,2,2013/2014,16,36,20.8,2,0,0
13372,MGS 204,HIMS/02/13/0206,BANKING AND FINANCE,200,2,2013/2014,18,38,22.4,2,0,0
13373,MGS 204,HIMS/02/13/0226,BANKING AND FINANCE,200,2,2013/2014,15,38,21.2,2,0,0
13374,MGS 204,HIMS/02/13/0113,BANKING AND FINANCE,200,2,2013/2014,12,44,0,2,0,0
13375,MGS 204,HIMS/02/13/517,BANKING AND FINANCE,200,2,2013/2014,15,45,24,2,0,0
13376,MGS 204,HIMS/02/13/0511,BANKING AND FINANCE,200,2,2013/2014,18,,7.2,2,0,0
13377,MGS 204,HIMS/02/13/0458,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13378,MGS 204,HIMS/02/13/0256,BANKING AND FINANCE,200,2,2013/2014,17,38,22,2,0,0
13379,MGS 204,HIMS/02/13/0340,BANKING AND FINANCE,200,2,2013/2014,15,39,21.6,2,0,0
13380,MGS 204,HIMS/02/13/0113,BANKING AND FINANCE,200,2,2013/2014,,,0,2,0,0
13381,MGS 204,HIMS/02/13/0099,BANKING AND FINANCE,200,2,2013/2014,18,43,24.4,2,0,0
13382,MGS 204,HIMS/04/13/0007,MANAGEMENT,200,2,2013/2014,,,F,2,0,0
13383,MGS 204,HIMS/04/13/0009,MANAGEMENT,200,2,2013/2014,14,,,2,0,0
13384,MGS 204,HIMS/04/13/0010,MANAGEMENT,200,2,2013/2014,12,42,21.6,2,0,0
13385,MGS 204,HIMS/04/13/0013,MANAGEMENT,200,2,2013/2014,20,52,28.8,2,0,0
13386,MGS 204,HIMS/04/13/0018,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
13387,MGS 204,HIMS/04/13/0025,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
13388,MGS 204,HIMS/04/13/0026,MANAGEMENT,200,2,2013/2014,18,53,28.4,2,0,0
13389,MGS 204,HIMS/04/13/0028,MANAGEMENT,200,2,2013/2014,14,40,21.6,2,0,0
13390,MGS 204,HIMS/04/13/0032,MANAGEMENT,200,2,2013/2014,19,42,24.4,2,0,0
13391,MGS 204,HIMS/04/13/0034,MANAGEMENT,200,2,2013/2014,17,57,29.6,2,0,0
13392,MGS 204,HIMS/04/13/0042,MANAGEMENT,200,2,2013/2014,14,45,23.6,2,0,0
13393,MGS 204,HIMS/04/13/0049,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
13394,MGS 204,HIMS/04/13/0050,MANAGEMENT,200,2,2013/2014,17,45,24.8,2,0,0
13395,MGS 204,HIMS/04/13/0057,MANAGEMENT,200,2,2013/2014,18,38,22.4,2,0,0
13396,MGS 204,HIMS/04/13/0061,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
13397,MGS 204,HIMS/04/13/0062,MANAGEMENT,200,2,2013/2014,18,61,31.6,2,0,0
13398,MGS 204,HIMS/04/13/0079,MANAGEMENT,200,2,2013/2014,16,57,29.2,2,0,0
13399,MGS 204,HIMS/04/13/0082,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
13400,MGS 204,HIMS/04/13/0087,MANAGEMENT,200,2,2013/2014,10,42,20.8,2,0,0
13401,MGS 204,HIMS/04/13/0092,MANAGEMENT,200,2,2013/2014,16,46,24.8,2,0,0
13402,MGS 204,HIMS/04/13/0096,MANAGEMENT,200,2,2013/2014,18,57,30,2,0,0
13403,MGS 204,HIMS/04/13/0105,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
13404,MGS 204,HIMS/04/13/0106,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
13405,MGS 204,HIMS/04/13/0107,MANAGEMENT,200,2,2013/2014,10,59,27.6,2,0,0
13406,MGS 204,HIMS/04/13/0110,MANAGEMENT,200,2,2013/2014,12,46,23.2,2,0,0
13407,MGS 204,HIMS/04/13/0112,MANAGEMENT,200,2,2013/2014,16,44,24,2,0,0
13408,MGS 204,HIMS/04/13/0114,MANAGEMENT,200,2,2013/2014,13,43,22.4,2,0,0
13409,MGS 204,HIMS/04/13/0116,MANAGEMENT,200,2,2013/2014,18,47,26,2,0,0
13410,MGS 204,HIMS/04/13/0119,MANAGEMENT,200,2,2013/2014,16,56,28.8,2,0,0
13411,MGS 204,HIMS/04/13/0127,MANAGEMENT,200,2,2013/2014,20,33,21.2,2,0,0
13412,MGS 204,HIMS/04/13/0133,MANAGEMENT,200,2,2013/2014,17,55,28.8,2,0,0
13413,MGS 204,HIMS/04/13/0134,MANAGEMENT,200,2,2013/2014,15,41,22.4,2,0,0
13414,MGS 204,HIMS/04/13/0135,MANAGEMENT,200,2,2013/2014,18,56,29.6,2,0,0
13415,MGS 204,HIMS/04/13/0137,MANAGEMENT,200,2,2013/2014,14,48,24.8,2,0,0
13416,MGS 204,HIMS/04/13/0142,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
13417,MGS 204,HIMS/04/13/0157,MANAGEMENT,200,2,2013/2014,15,8,,2,0,0
13418,MGS 204,HIMS/04/13/0159,MANAGEMENT,200,2,2013/2014,18,38,22.4,2,0,0
13419,MGS 204,HIMS/04/13/0162,MANAGEMENT,200,2,2013/2014,16,44,24,2,0,0
13420,MGS 204,HIMS/04/13/0164,MANAGEMENT,200,2,2013/2014,14,46,24,2,0,0
13421,MGS 204,HIMS/04/13/0165,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
13422,MGS 204,HIMS/04/13/0168,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
13423,MGS 204,HIMS/04/13/0170,MANAGEMENT,200,2,2013/2014,14,,5.6,2,0,0
13424,MGS 204,HIMS/04/13/0178,MANAGEMENT,200,2,2013/2014,16,45,24.4,2,0,0
13425,MGS 204,HIMS/04/13/0182,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
13426,MGS 204,HIMS/04/13/0185,MANAGEMENT,200,2,2013/2014,14,38,20.8,2,0,0
13427,MGS 204,HIMS/04/13/0191,MANAGEMENT,200,2,2013/2014,13,41,21.6,2,0,0
13428,MGS 204,HIMS/04/13/0197,MANAGEMENT,200,2,2013/2014,16,53,27.6,2,0,0
13429,MGS 204,HIMS/04/13/0201,MANAGEMENT,200,2,2013/2014,16,35,20.4,2,0,0
13430,MGS 204,HIMS/04/13/0218,MANAGEMENT,200,2,2013/2014,15,45,24,2,0,0
13431,MGS 204,HIMS/04/13/0219,MANAGEMENT,200,2,2013/2014,18,32,20,2,0,0
13432,MGS 204,HIMS/04/13/0220,MANAGEMENT,200,2,2013/2014,18,52,28,2,0,0
13433,MGS 204,HIMS/04/13/0223,MANAGEMENT,200,2,2013/2014,,31,12.4,2,0,0
13434,MGS 204,HIMS/04/13/0224,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
13435,MGS 204,HIMS/04/13/0229,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
13436,MGS 204,HIMS/04/13/0230,MANAGEMENT,200,2,2013/2014,,,0,2,0,0
13437,MGS 204,HIMS/04/13/0231,MANAGEMENT,200,2,2013/2014,17,55,28.8,2,0,0
13438,MGS 204,HIMS/04/13/0238,MANAGEMENT,200,2,2013/2014,18,46,25.6,2,0,0
13439,MGS 204,HIMS/04/13/0242,MANAGEMENT,200,2,2013/2014,17,55,28.8,2,0,0
13440,MGS 204,HIMS/04/13/0243,MANAGEMENT,200,2,2013/2014,15,40,22,2,0,0
13441,MGS 204,HIMS/04/13/0245,MANAGEMENT,200,2,2013/2014,15,,6,2,0,0
13442,MGS 204,HIMS/04/13/0247,MANAGEMENT,200,2,2013/2014,16,46,24.8,2,0,0
13443,MGS 204,HIMS/04/13/0250,MANAGEMENT,200,2,2013/2014,15,48,25.2,2,0,0
13444,MGS 204,HIMS/04/13/0251,MANAGEMENT,200,2,2013/2014,14,52,26.4,2,0,0
